Entry No_;G_L Account No_;Posting Date;Document Type;Amount;Global Dimension 1 Code;Source Code;System-Created Entry;Prior-Year Entry;Job No_;Quantity;VAT Amount;Business Unit Code;Reason Code;Gen_ Posting Type;Gen_ Bus_ Posting Group;Bal_ Account Type;Transaction No_;Debit Amount;Credit Amount;Document Date;Source Type;Tax Area Code;Tax Liable;Tax Group Code;Use Tax;VAT Bus_ Posting Group;VAT Prod_ Posting Group;Additional-Currency Amount;Add_-Currency Debit Amount;Add_-Currency Credit Amount;Close Income Statement Dim_ ID;IC Partner Code;Reversed;Reversed by Entry No_;Reversed Entry No_;Dimension Set ID;Prod_ Order No_;FA Entry Type;FA Entry No_;New G_L Account No_;Old G_L Account No_;Updated;Period Trans_ No_;Cost Entry No_;Description_
32408;572000001;04/01/2021;0;-1,1;;Diario Car.;1;0;;0;0;;;0;;2;5537;0;1,1;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32410;572000001;04/01/2021;0;-61,84;;Diario Car.;1;0;;0;0;;;0;;2;5537;0;61,84;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32412;572000001;04/01/2021;0;-4953,06;;Diario Car.;1;0;;0;0;;;0;;2;5537;0;4953,06;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32414;572000001;04/01/2021;0;-369,44;;Diario Car.;1;0;;0;0;;;0;;2;5537;0;369,44;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31275;572000001;04/01/2021;0;-3,72;;Diario Car.;1;0;;0;0;;;0;;0;5341;0;3,72;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31268;572000001;04/01/2021;1;687,63;;;1;0;;0;0;;;0;;0;5340;687,63;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31269;572000001;04/01/2021;1;837,79;;;1;0;;0;0;;;0;;0;5340;837,79;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31270;572000001;04/01/2021;1;3006,37;;;1;0;;0;0;;;0;;0;5340;3006,37;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31271;572000001;04/01/2021;1;29,59;;;1;0;;0;0;;;0;;0;5340;29,59;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31272;572000001;04/01/2021;1;336,35;;;1;0;;0;0;;;0;;0;5340;336,35;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31273;572000001;04/01/2021;1;142,06;;;1;0;;0;0;;;0;;0;5340;142,06;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32416;572000001;05/01/2021;0;-473,18;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;473,18;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32418;572000001;05/01/2021;0;-597,33;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;597,33;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32420;572000001;05/01/2021;0;-105,55;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;105,55;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32422;572000001;05/01/2021;0;-203,01;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;203,01;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32424;572000001;05/01/2021;0;-66,52;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;66,52;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32426;572000001;05/01/2021;0;-89,56;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;89,56;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32428;572000001;05/01/2021;0;-80,43;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;80,43;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32430;572000001;05/01/2021;0;-428,1;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;428,1;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32432;572000001;05/01/2021;0;-117,73;;Diario Car.;1;0;;0;0;;;0;;2;5538;0;117,73;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31098;572000001;05/01/2021;1;78;;Diario Car.;1;0;;0;0;;;0;;1;5302;78;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32434;572000001;07/01/2021;0;-26,64;;Diario Car.;1;0;;0;0;;;0;;2;5539;0;26,64;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32436;572000001;07/01/2021;0;-2762,64;;Diario Car.;1;0;;0;0;;;0;;2;5539;0;2762,64;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32438;572000001;07/01/2021;0;-898,09;;Diario Car.;1;0;;0;0;;;0;;2;5539;0;898,09;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32440;572000001;07/01/2021;0;-18,7;;Diario Car.;1;0;;0;0;;;0;;2;5539;0;18,7;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32442;572000001;07/01/2021;0;-1450,53;;Diario Car.;1;0;;0;0;;;0;;2;5539;0;1450,53;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32444;572000001;07/01/2021;0;-4088,91;;Diario Car.;1;0;;0;0;;;0;;2;5539;0;4088,91;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32446;572000001;07/01/2021;0;-697,82;;Diario Car.;1;0;;0;0;;;0;;2;5539;0;697,82;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32448;572000001;10/01/2021;0;-384,11;;Diario Car.;1;0;;0;0;;;0;;2;5540;0;384,11;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32450;572000001;10/01/2021;0;-154,37;;Diario Car.;1;0;;0;0;;;0;;2;5540;0;154,37;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32452;572000001;10/01/2021;0;-27,39;;Diario Car.;1;0;;0;0;;;0;;2;5540;0;27,39;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32852;572000001;10/01/2021;0;-1,76;;Diario Car.;1;0;;0;0;;;0;;0;5632;0;1,76;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32854;572000001;10/01/2021;0;-23,6;;Diario Car.;1;0;;0;0;;;0;;0;5632;0;23,6;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32454;572000001;10/01/2021;0;474,44;;Diario Car.;1;0;;0;0;;;0;;1;5540;474,44;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32850;572000001;10/01/2021;0;160;;Diario Car.;1;0;;0;0;;;0;;3;5632;160;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32456;572000001;11/01/2021;0;-41,06;;Diario Car.;1;0;;0;0;;;0;;2;5541;0;41,06;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32458;572000001;11/01/2021;0;-701,62;;Diario Car.;1;0;;0;0;;;0;;2;5541;0;701,62;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32460;572000001;11/01/2021;0;-480,9;;Diario Car.;1;0;;0;0;;;0;;2;5541;0;480,9;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32462;572000001;12/01/2021;0;-251,92;;Diario Car.;1;0;;0;0;;;0;;2;5542;0;251,92;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32464;572000001;12/01/2021;0;-400,59;;Diario Car.;1;0;;0;0;;;0;;2;5542;0;400,59;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32466;572000001;12/01/2021;0;2000;;Diario Car.;1;0;;0;0;;;0;;1;5542;2000;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31590;572000001;13/01/2021;1;240,38;;Diario Car.;1;0;;0;0;;;0;;1;5397;240,38;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31592;572000001;13/01/2021;1;28,23;;Diario Car.;1;0;;0;0;;;0;;1;5397;28,23;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31594;572000001;13/01/2021;1;632,96;;Diario Car.;1;0;;0;0;;;0;;1;5397;632,96;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32468;572000001;14/01/2021;0;-127,37;;Diario Car.;1;0;;0;0;;;0;;2;5543;0;127,37;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32470;572000001;14/01/2021;0;-409,06;;Diario Car.;1;0;;0;0;;;0;;2;5543;0;409,06;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32856;572000001;14/01/2021;0;-2000;;Diario Car.;1;0;;0;0;;;0;;0;5633;0;2000;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
38178;572000001;15/01/2021;0;2000;;Diario Car.;1;0;;0;0;;;0;;3;6556;2000;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32472;572000001;17/01/2021;0;-84,61;;Diario Car.;1;0;;0;0;;;0;;2;5544;0;84,61;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32474;572000001;17/01/2021;0;-84,61;;Diario Car.;1;0;;0;0;;;0;;2;5544;0;84,61;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32476;572000001;17/01/2021;0;-194,7;;Diario Car.;1;0;;0;0;;;0;;2;5544;0;194,7;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32478;572000001;17/01/2021;0;-59,25;;Diario Car.;1;0;;0;0;;;0;;2;5544;0;59,25;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32480;572000001;17/01/2021;0;-511,41;;Diario Car.;1;0;;0;0;;;0;;2;5544;0;511,41;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32011;572000001;17/01/2021;1;-28,11;;Diario Car.;1;0;;0;0;;;0;;2;5467;0;28,11;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32647;572000001;17/01/2021;0;59,33;;Diario Car.;1;0;;0;0;;;0;;2;5591;59,33;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32859;572000001;18/01/2021;0;-2149,45;;Diario Car.;1;0;;0;0;;;0;;0;5634;0;2149,45;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32482;572000001;18/01/2021;0;-9,9;;Diario Car.;1;0;;0;0;;;0;;2;5545;0;9,9;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32484;572000001;18/01/2021;0;-955,92;;Diario Car.;1;0;;0;0;;;0;;2;5545;0;955,92;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31677;572000001;18/01/2021;0;-756,32;;Diario Car.;1;0;;0;0;;;0;;2;5406;0;756,32;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32487;572000001;18/01/2021;0;30,2;;Diario Car.;1;0;;0;0;;;0;;0;5545;30,2;0;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
38180;572000001;19/01/2021;0;-252,87;;Diario Car.;1;0;;0;0;;;0;;0;6557;0;252,87;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32488;572000001;19/01/2021;0;-276,42;;Diario Car.;1;0;;0;0;;;0;;2;5546;0;276,42;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32491;572000001;20/01/2021;0;-540;;Diario Car.;1;0;;0;0;;;0;;0;5547;0;540;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32492;572000001;20/01/2021;0;-344,17;;Diario Car.;1;0;;0;0;;;0;;2;5547;0;344,17;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32494;572000001;20/01/2021;0;-788,48;;Diario Car.;1;0;;0;0;;;0;;2;5547;0;788,48;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32861;572000001;20/01/2021;0;-0,33;;Diario Car.;1;0;;0;0;;;0;;0;5635;0;0,33;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32496;572000001;21/01/2021;0;-207,98;;Diario Car.;1;0;;0;0;;;0;;2;5548;0;207,98;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32498;572000001;24/01/2021;0;-373,18;;Diario Car.;1;0;;0;0;;;0;;2;5549;0;373,18;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32500;572000001;24/01/2021;0;-1328,1;;Diario Car.;1;0;;0;0;;;0;;2;5549;0;1328,1;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32502;572000001;24/01/2021;0;-322,14;;Diario Car.;1;0;;0;0;;;0;;2;5549;0;322,14;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32504;572000001;24/01/2021;0;-2093,06;;Diario Car.;1;0;;0;0;;;0;;2;5549;0;2093,06;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32506;572000001;24/01/2021;0;-1438,48;;Diario Car.;1;0;;0;0;;;0;;2;5549;0;1438,48;00:00,0;3;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
